protocol_id,platform,tool_version,top,width,implementation,architecture,evidence_class,status,support_status,nand2_static,dff_static,state_bits,input_bits,output_bits,port_bits,wire_bits,connections_static,max_fanout,cross_lane_connections,unit_nand_critical_depth,combinational_loop_status,netlist_sha256,warning_count,notes
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_bin_counter_w8,8,BIN-FU,BINARY_POSITIONAL,STRUCTURAL_DECLARED,PASS,SYNTHESIZED_AND_VALIDATED,72,8,8,3,9,12,83,185,16,0,20,ACYCLIC,490c11d797ee5f4c77d4d718a0fcd4d561dbf22d4a3b37172492a195597cec06,0,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_bin_counter_w8,8,BIN-FU,BINARY_POSITIONAL,STRUCTURAL_OPTIMIZED,PASS,SYNTHESIZED_AND_VALIDATED,75,8,8,3,9,12,92,175,8,0,14,ACYCLIC,206add2fa8b0669624964a76e19562f8f493d62305b123bf282c42769a4c8a36,1,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_bin_fu_registered_w8,8,BIN-FU,BINARY_POSITIONAL,STRUCTURAL_DECLARED,PASS,SYNTHESIZED_AND_VALIDATED,1869,38,38,22,20,42,1929,3910,225,0,84,ACYCLIC,5d3b442ce257f0a9d720f02c501cb475be9779eb5610146159c6ddb0d7b23a96,0,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_bin_fu_registered_w8,8,BIN-FU,BINARY_POSITIONAL,STRUCTURAL_OPTIMIZED,PASS,SYNTHESIZED_AND_VALIDATED,1068,38,38,22,20,42,1588,2232,38,0,78,ACYCLIC,59ba1f4c525629e2e283c98f4857b60d163c10bf9804840ce0c54391c745f611,1,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_bin_fu_w8,8,BIN-FU,BINARY_POSITIONAL,STRUCTURAL_DECLARED,PASS,SYNTHESIZED_AND_VALIDATED,1869,0,0,18,20,38,1887,3758,225,0,84,ACYCLIC,701b7f8371fea6c868fc47ebda8d7421805e2bb717241713b51a6fc76e0bccff,0,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_bin_fu_w8,8,BIN-FU,BINARY_POSITIONAL,STRUCTURAL_OPTIMIZED,PASS,SYNTHESIZED_AND_VALIDATED,867,0,0,18,20,38,1354,1754,16,0,76,ACYCLIC,c536b53403e99714187f2d99b53c247d3cbc5593d5934b35686538cf52377296,1,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_bin_mul_w8,8,BIN-FU,BINARY_POSITIONAL,STRUCTURAL_DECLARED,PASS,SYNTHESIZED_AND_VALIDATED,1280,0,0,16,16,32,1296,2576,176,0,80,ACYCLIC,fe2f9cb62fe3cdeb50002d7aa3ccb444b530f56a2339bde38ef236173cd16258,0,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_bin_mul_w8,8,BIN-FU,BINARY_POSITIONAL,STRUCTURAL_OPTIMIZED,PASS,SYNTHESIZED_AND_VALIDATED,639,0,0,16,16,32,983,1294,9,0,75,ACYCLIC,2830cee7bc9744648963af8dc3479f50574ce5506e9475a3dceb34ea24beb947,1,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_bin_sub_w8,8,BIN-FU,BINARY_POSITIONAL,STRUCTURAL_DECLARED,PASS,SYNTHESIZED_AND_VALIDATED,107,0,0,16,9,25,123,223,19,0,25,ACYCLIC,337b755eea4f7b9f279a1ea9fc7ff39175d4dad50a2366d589430dde54ca6915,0,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_bin_sub_w8,8,BIN-FU,BINARY_POSITIONAL,STRUCTURAL_OPTIMIZED,PASS,SYNTHESIZED_AND_VALIDATED,90,0,0,16,9,25,114,189,4,0,20,ACYCLIC,b6f2fe7f77a2dd5db520234a4f828054612d43ed93a48fe50813ed27037ab389,1,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_bin_to_therm_w8,8,REPRESENTATION-ADAPTER-S4,BINARY_EXPONENT_TO_THERMOMETER,STRUCTURAL_DECLARED,PASS,SYNTHESIZED_AND_VALIDATED,1197,0,0,10,18,28,1207,2412,307,0,21,ACYCLIC,fb7b3d9d80cc42278e5a698430a1d66dfef60aa33c11e0143f160ae0ca77f80b,0,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_bin_to_therm_w8,8,REPRESENTATION-ADAPTER-S4,BINARY_EXPONENT_TO_THERMOMETER,STRUCTURAL_OPTIMIZED,PASS,SYNTHESIZED_AND_VALIDATED,36,0,0,10,18,28,99,90,5,0,4,ACYCLIC,70fbf56060e51b0585b95e5b119f86eb158ecb5bc5986c3a2907b4c924d743e0,1,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_bin_vsc_w8,8,VALUATION-SIDECAR-S4,BINARY_WITH_VALUATION_SIDECAR,STRUCTURAL_DECLARED,PASS,SYNTHESIZED_AND_VALIDATED,15830,0,0,30,29,59,15860,31689,3132,0,287,ACYCLIC,02c66ea3fdf341fe795f50b528fcde1d17a40e15c838e9eef7a8e65cc0bb806d,0,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_bin_vsc_w8,8,VALUATION-SIDECAR-S4,BINARY_WITH_VALUATION_SIDECAR,STRUCTURAL_OPTIMIZED,PASS,SYNTHESIZED_AND_VALIDATED,1781,0,0,30,29,59,7682,3591,30,0,37,ACYCLIC,d18b60435a79692be5cba9f49eef51a9795cd42528e53e5729d1d60d3e350fdc,1,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_binexp_cancel_w8,8,VFU-BINEXP-S4,BINARY_EXPONENT,STRUCTURAL_DECLARED,PASS,SYNTHESIZED_AND_VALIDATED,446,0,0,22,12,34,468,904,64,0,26,ACYCLIC,cc6c9b49ad0582f84be39630785051117304eb44c45231cc8a39e2bfa8099549,0,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_binexp_cancel_w8,8,VFU-BINEXP-S4,BINARY_EXPONENT,STRUCTURAL_OPTIMIZED,PASS,SYNTHESIZED_AND_VALIDATED,152,0,0,22,12,34,188,316,12,0,16,ACYCLIC,64db47c06f1e3d83da27f037d113bf9c20be5b8320d492b2709ea0d9f8f4b232,1,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_binexp_checked_compose_w8,8,VFU-BINEXP-S4,BINARY_EXPONENT,STRUCTURAL_DECLARED,PASS,SYNTHESIZED_AND_VALIDATED,539,0,0,30,15,45,569,1093,80,0,27,ACYCLIC,de942910d5c0957b8f2ddbd1105c11baeef23df14d716d1204ad1309ff32a95a,0,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_binexp_checked_compose_w8,8,VFU-BINEXP-S4,BINARY_EXPONENT,STRUCTURAL_OPTIMIZED,PASS,SYNTHESIZED_AND_VALIDATED,142,0,0,30,15,45,190,299,14,0,12,ACYCLIC,cc6f857bed1bb086b8762b49c987b11c5b74255d1e6acbf54b1558a24f823709,1,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_binexp_compose_w8,8,VFU-BINEXP-S4,BINARY_EXPONENT,STRUCTURAL_DECLARED,PASS,SYNTHESIZED_AND_VALIDATED,506,0,0,22,15,37,528,1027,80,0,26,ACYCLIC,eef1cc3b0dfd09e3e87a72556f14ab7af0be401c15dc5e9f9b75ccf7188d815f,0,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_binexp_compose_w8,8,VFU-BINEXP-S4,BINARY_EXPONENT,STRUCTURAL_OPTIMIZED,PASS,SYNTHESIZED_AND_VALIDATED,124,0,0,22,15,37,164,263,13,0,12,ACYCLIC,cec55f1c8c19d0f0ea9f19bba441fdf0e780f26d6a86696a50c850db96986201,1,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_binexp_divides_w8,8,VFU-BINEXP-S4,BINARY_EXPONENT,STRUCTURAL_DECLARED,PASS,SYNTHESIZED_AND_VALIDATED,234,0,0,22,1,23,256,469,33,0,25,ACYCLIC,3793382614f1ae0edf5d2d278b0d6cc82df3dcfb5d9a67413a8eb50472e11952,0,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_binexp_divides_w8,8,VFU-BINEXP-S4,BINARY_EXPONENT,STRUCTURAL_OPTIMIZED,PASS,SYNTHESIZED_AND_VALIDATED,60,0,0,22,1,23,92,121,3,0,11,ACYCLIC,03971a11050552d9e80203bd13913c2955f6753717029f85debeab341468777c,1,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_binexp_join_w8,8,VFU-BINEXP-S4,BINARY_EXPONENT,STRUCTURAL_DECLARED,PASS,SYNTHESIZED_AND_VALIDATED,331,0,0,22,11,33,353,673,32,0,18,ACYCLIC,e79aae4327ef612a39beb7fd437ad6b22b9a3d56f5eab830d0bb0ff3d48cf630,0,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_binexp_join_w8,8,VFU-BINEXP-S4,BINARY_EXPONENT,STRUCTURAL_OPTIMIZED,PASS,SYNTHESIZED_AND_VALIDATED,92,0,0,22,11,33,124,195,10,0,11,ACYCLIC,5ef7d785b8616c1948482427ade6f9d80523cd3da17c5502a8345885bf77f8c9,1,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_binexp_meet_w8,8,VFU-BINEXP-S4,BINARY_EXPONENT,STRUCTURAL_DECLARED,PASS,SYNTHESIZED_AND_VALIDATED,370,0,0,22,11,33,392,751,32,0,20,ACYCLIC,f241f4e36e31d1a1ef6f5ccdbc6c4fa339bf4c09cc78db6a87e2fb8e826b4224,0,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_binexp_meet_w8,8,VFU-BINEXP-S4,BINARY_EXPONENT,STRUCTURAL_OPTIMIZED,PASS,SYNTHESIZED_AND_VALIDATED,105,0,0,22,11,33,137,221,9,0,10,ACYCLIC,35497c800e1371b0c2975476f7789168e1f9718dfbe60a48a92884748187fa16,1,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_binexp_power_w8,8,VFU-BINEXP-S4,BINARY_EXPONENT,STRUCTURAL_DECLARED,PASS,SYNTHESIZED_AND_VALIDATED,322,0,0,5,11,16,327,655,68,0,23,ACYCLIC,8390103d6042338a3ccaa4a55117b12d345d73f8429ea636478b91fec6b14fc2,0,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_binexp_power_w8,8,VFU-BINEXP-S4,BINARY_EXPONENT,STRUCTURAL_OPTIMIZED,PASS,SYNTHESIZED_AND_VALIDATED,47,0,0,5,11,16,77,105,5,0,10,ACYCLIC,5b3839c391ffd7d83979da04ad0209f1c8191b92ded5c5070b16ac5ff02efffd,1,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_binexp_valuation_w8,8,VFU-BINEXP-S4,BINARY_EXPONENT,STRUCTURAL_DECLARED,PASS,SYNTHESIZED_AND_VALIDATED,48,0,0,13,5,18,61,101,18,0,7,ACYCLIC,0b07e0f18f9eb491356ac4d7d1de4238e2ad35b06d7383f42b5eb294b7525b37,0,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_binexp_valuation_w8,8,VFU-BINEXP-S4,BINARY_EXPONENT,STRUCTURAL_OPTIMIZED,PASS,SYNTHESIZED_AND_VALIDATED,33,0,0,13,5,18,48,71,7,0,7,ACYCLIC,e59963208be1bca4e1bce1b9f7d9e886e1c316e1dafda363f1ee093b0f4f9125,1,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_cold_encode_w8,8,COLD-ENCODER-S4,BINARY_MAGNITUDE_TO_BINARY_EXPONENT,STRUCTURAL_DECLARED,PASS,SYNTHESIZED_AND_VALIDATED,10234,0,0,8,19,27,10242,20487,838,0,269,ACYCLIC,2512f62e2c7d0d16539e8edc174e8240b35306f60ce1a00c0ad32d331d9a0abf,0,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_cold_encode_w8,8,COLD-ENCODER-S4,BINARY_MAGNITUDE_TO_BINARY_EXPONENT,STRUCTURAL_OPTIMIZED,PASS,SYNTHESIZED_AND_VALIDATED,632,0,0,8,19,27,5087,1283,31,0,25,ACYCLIC,622e7a56410f0c6bf448e143b1912a6870a5f2d729d3a271378b437e03300cea,1,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_therm_compose_w8,8,VFU-THERM-S4,THERMOMETER_THRESHOLD,STRUCTURAL_DECLARED,PASS,SYNTHESIZED_AND_VALIDATED,379,0,0,36,22,58,415,780,54,0,18,ACYCLIC,16487a0f6d875d476445c5115978c38e018cfca6a1cb8a13be52429bbd022425,0,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_therm_compose_w8,8,VFU-THERM-S4,THERMOMETER_THRESHOLD,STRUCTURAL_OPTIMIZED,PASS,SYNTHESIZED_AND_VALIDATED,241,0,0,36,22,58,364,504,21,0,10,ACYCLIC,1f854dc37a679e548a2f6fa27c3a6d255b4200bda23e519612d712aafd0fd724,1,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_therm_divides_w8,8,VFU-THERM-S4,THERMOMETER_THRESHOLD,STRUCTURAL_DECLARED,PASS,SYNTHESIZED_AND_VALIDATED,74,0,0,36,1,37,110,149,4,0,24,ACYCLIC,cb2d11c4cff2766af4ce8460d4b299d026241e8d48e8eba905ea9ae9faa5b53f,0,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_therm_divides_w8,8,VFU-THERM-S4,THERMOMETER_THRESHOLD,STRUCTURAL_OPTIMIZED,PASS,SYNTHESIZED_AND_VALIDATED,70,0,0,36,1,37,106,141,2,0,12,ACYCLIC,d258bd7c629ddd844b733a92dbacd21d161ae559e259e67147fdf4c44ceb855c,1,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_therm_join_w8,8,VFU-THERM-S4,THERMOMETER_THRESHOLD,STRUCTURAL_DECLARED,PASS,SYNTHESIZED_AND_VALIDATED,122,0,0,36,18,54,158,262,52,0,5,ACYCLIC,f72945962b749025f04ce0bf0c087a9143ec4b35033eee6e65f6c3c171fc059a,0,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_therm_join_w8,8,VFU-THERM-S4,THERMOMETER_THRESHOLD,STRUCTURAL_OPTIMIZED,PASS,SYNTHESIZED_AND_VALIDATED,89,0,0,36,18,54,125,196,17,0,5,ACYCLIC,b0d167568eca3f85ba2e2098413fd9f9ecde9a35f6ff14e5a22c1965516db751,1,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_therm_meet_w8,8,VFU-THERM-S4,THERMOMETER_THRESHOLD,STRUCTURAL_DECLARED,PASS,SYNTHESIZED_AND_VALIDATED,172,0,0,36,18,54,208,362,52,0,6,ACYCLIC,10236ce0d242ebee0fd86a267db2aed050a5c85e7c68ff9cd9447b23e75506c9,0,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_therm_meet_w8,8,VFU-THERM-S4,THERMOMETER_THRESHOLD,STRUCTURAL_OPTIMIZED,PASS,SYNTHESIZED_AND_VALIDATED,106,0,0,36,18,54,142,230,18,0,5,ACYCLIC,f8b6a66becb69d61ef3333e231dc63f2994d32f07510e632885fdb19047f7323,1,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_therm_to_bin_w8,8,REPRESENTATION-ADAPTER-S4,THERMOMETER_TO_BINARY_EXPONENT,STRUCTURAL_DECLARED,PASS,SYNTHESIZED_AND_VALIDATED,502,0,0,17,11,28,519,1015,120,0,46,ACYCLIC,a2628e3229a38f851cedc31c0e65f6eba454c02980118e5a86c5de392b08dce8,0,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_therm_to_bin_w8,8,REPRESENTATION-ADAPTER-S4,THERMOMETER_TO_BINARY_EXPONENT,STRUCTURAL_OPTIMIZED,PASS,SYNTHESIZED_AND_VALIDATED,140,0,0,17,11,28,247,291,5,0,21,ACYCLIC,331d5cc6a882a0df58d004bf16b843a3b676e44aefaba9ae9ddb7a232fde5b90,1,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_therm_validate_w8,8,VFU-THERM-S4,THERMOMETER_THRESHOLD,STRUCTURAL_DECLARED,PASS,SYNTHESIZED_AND_VALIDATED,88,0,0,17,1,18,105,177,8,0,22,ACYCLIC,b1d28c55c9721ba743d21c7837408d1a62ede813d2b5af705e8669871e9af7c4,0,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_therm_validate_w8,8,VFU-THERM-S4,THERMOMETER_THRESHOLD,STRUCTURAL_OPTIMIZED,PASS,SYNTHESIZED_AND_VALIDATED,50,0,0,17,1,18,109,101,3,0,10,ACYCLIC,bcdd5c49eeb9a0facfebd4b9a0f4b76c3815ec8addeab5e207e4870173026738,1,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_vsc_query_w8,8,VALUATION-SIDECAR-S4,THRESHOLD_SIDECAR_QUERY,STRUCTURAL_DECLARED,PASS,SYNTHESIZED_AND_VALIDATED,105,0,0,20,2,22,125,212,8,0,26,ACYCLIC,9622e7772aa172a40eec324e1e7c25fd140365db7d606a989caf37737e6a0a9d,0,Warning count was parsed from the corresponding synthesis log.
PAH-BUILD002-CONF0001,windows-x64,"Yosys 0.68+120 (git sha1 a34d3baae-dirty, Release, GNU [REDACTED_PATH] 15.2.1)",pa_vsc_query_w8,8,VALUATION-SIDECAR-S4,THRESHOLD_SIDECAR_QUERY,STRUCTURAL_OPTIMIZED,PASS,SYNTHESIZED_AND_VALIDATED,65,0,0,20,2,22,124,132,4,0,12,ACYCLIC,34eec0c073ed6eee4f25c62e5f66ed75cb56bc44d925045e379c5f6ef33e63cd,1,Warning count was parsed from the corresponding synthesis log.
