width,family,trace_id,candidate,baseline,cache_capacity,speculation_budget,stable_cycle_prefix,stable_service_nand_prefix,final_cycle_delta,final_service_nand_delta,final_no_worse_both,strictly_better_at_least_one,eligible_for_frozen_decision,attribution
8,HOSTILE_SLOT_THRASH,four-slots,BIN_FRONTIER_NOPROP_K,BIN_DIRECT_BEST,1,0,-1,-1,68,57816,false,false,false,GENERIC_CHECKPOINT
8,HOSTILE_SLOT_THRASH,four-slots,BIN_PRIME_FRONTIER_PROP_K,BIN_DIRECT_BEST,1,0,-1,-1,68,57816,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_SLOT_THRASH,four-slots,BIN_PRIME_FRONTIER_PROP_K,BIN_CONTENT_ANSWER_LRU_K,1,0,-1,-1,4,1752,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_SLOT_THRASH,four-slots,BIN_PRIME_FRONTIER_PROP_K,BIN_FRONTIER_NOPROP_K,1,0,0,0,0,0,true,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_SLOT_THRASH,four-slots,BIN_PRIME_FRONTIER_SPEC_B1_K,BIN_PRIME_FRONTIER_PROP_K,1,1,-1,-1,44,32276,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_SLOT_THRASH,four-slots,BIN_PRIME_FRONTIER_SPEC_B4_K,BIN_PRIME_FRONTIER_PROP_K,1,4,-1,-1,176,129104,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_SLOT_THRASH,four-slots,BIN_CONTENT_ANSWER_LRU_K,BIN_DIRECT_BEST,2,0,-1,-1,64,112768,false,false,false,GENERIC_MEMOIZATION
8,HOSTILE_SLOT_THRASH,four-slots,BIN_FRONTIER_NOPROP_K,BIN_DIRECT_BEST,2,0,-1,-1,68,116292,false,false,false,GENERIC_CHECKPOINT
8,HOSTILE_SLOT_THRASH,four-slots,BIN_PRIME_FRONTIER_PROP_K,BIN_DIRECT_BEST,2,0,-1,-1,68,116292,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_SLOT_THRASH,four-slots,BIN_PRIME_FRONTIER_PROP_K,BIN_CONTENT_ANSWER_LRU_K,2,0,-1,-1,4,3524,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_SLOT_THRASH,four-slots,BIN_PRIME_FRONTIER_PROP_K,BIN_FRONTIER_NOPROP_K,2,0,0,0,0,0,true,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_SLOT_THRASH,four-slots,BIN_PRIME_FRONTIER_SPEC_B1_K,BIN_PRIME_FRONTIER_PROP_K,2,1,-1,-1,44,35820,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_SLOT_THRASH,four-slots,BIN_PRIME_FRONTIER_SPEC_B4_K,BIN_PRIME_FRONTIER_PROP_K,2,4,-1,-1,176,143280,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_SLOT_THRASH,four-slots,BIN_CONTENT_ANSWER_LRU_K,BIN_DIRECT_BEST,4,0,8,8,-941,-560916,true,true,false,GENERIC_MEMOIZATION
8,HOSTILE_SLOT_THRASH,four-slots,BIN_FRONTIER_NOPROP_K,BIN_DIRECT_BEST,4,0,8,9,-937,-553764,true,true,false,GENERIC_CHECKPOINT
8,HOSTILE_SLOT_THRASH,four-slots,BIN_PRIME_FRONTIER_PROP_K,BIN_DIRECT_BEST,4,0,8,9,-937,-553764,true,true,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_SLOT_THRASH,four-slots,BIN_PRIME_FRONTIER_PROP_K,BIN_CONTENT_ANSWER_LRU_K,4,0,-1,-1,4,7152,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_SLOT_THRASH,four-slots,BIN_PRIME_FRONTIER_PROP_K,BIN_FRONTIER_NOPROP_K,4,0,0,0,0,0,true,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_SLOT_THRASH,four-slots,BIN_PRIME_FRONTIER_SPEC_B1_K,BIN_PRIME_FRONTIER_PROP_K,4,1,-1,-1,6,13500,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_SLOT_THRASH,four-slots,BIN_PRIME_FRONTIER_SPEC_B4_K,BIN_PRIME_FRONTIER_PROP_K,4,4,-1,-1,176,172304,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_PRIME_THRASH,five-prime-rotation,BIN_CONTENT_ANSWER_LRU_K,BIN_DIRECT_BEST,1,0,-1,-1,40,35040,false,false,false,GENERIC_MEMOIZATION
8,HOSTILE_PRIME_THRASH,five-prime-rotation,BIN_FRONTIER_NOPROP_K,BIN_DIRECT_BEST,1,0,-1,-1,41,35478,false,false,false,GENERIC_CHECKPOINT
8,HOSTILE_PRIME_THRASH,five-prime-rotation,BIN_PRIME_FRONTIER_PROP_K,BIN_DIRECT_BEST,1,0,-1,-1,41,35478,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_PRIME_THRASH,five-prime-rotation,BIN_PRIME_FRONTIER_PROP_K,BIN_CONTENT_ANSWER_LRU_K,1,0,-1,-1,1,438,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_PRIME_THRASH,five-prime-rotation,BIN_PRIME_FRONTIER_PROP_K,BIN_FRONTIER_NOPROP_K,1,0,0,0,0,0,true,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_PRIME_THRASH,five-prime-rotation,BIN_PRIME_FRONTIER_SPEC_B1_K,BIN_PRIME_FRONTIER_PROP_K,1,1,-1,-1,11,8069,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_PRIME_THRASH,five-prime-rotation,BIN_PRIME_FRONTIER_SPEC_B4_K,BIN_PRIME_FRONTIER_PROP_K,1,4,-1,-1,44,32276,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_PRIME_THRASH,five-prime-rotation,BIN_CONTENT_ANSWER_LRU_K,BIN_DIRECT_BEST,2,0,-1,-1,40,70480,false,false,false,GENERIC_MEMOIZATION
8,HOSTILE_PRIME_THRASH,five-prime-rotation,BIN_FRONTIER_NOPROP_K,BIN_DIRECT_BEST,2,0,-1,-1,41,71361,false,false,false,GENERIC_CHECKPOINT
8,HOSTILE_PRIME_THRASH,five-prime-rotation,BIN_PRIME_FRONTIER_PROP_K,BIN_DIRECT_BEST,2,0,-1,-1,41,71361,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_PRIME_THRASH,five-prime-rotation,BIN_PRIME_FRONTIER_PROP_K,BIN_CONTENT_ANSWER_LRU_K,2,0,-1,-1,1,881,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_PRIME_THRASH,five-prime-rotation,BIN_PRIME_FRONTIER_PROP_K,BIN_FRONTIER_NOPROP_K,2,0,0,0,0,0,true,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_PRIME_THRASH,five-prime-rotation,BIN_PRIME_FRONTIER_SPEC_B1_K,BIN_PRIME_FRONTIER_PROP_K,2,1,-1,-1,2,2455,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_PRIME_THRASH,five-prime-rotation,BIN_PRIME_FRONTIER_SPEC_B4_K,BIN_PRIME_FRONTIER_PROP_K,2,4,-1,-1,44,35820,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_PRIME_THRASH,five-prime-rotation,BIN_CONTENT_ANSWER_LRU_K,BIN_DIRECT_BEST,4,0,-1,-1,40,143040,false,false,false,GENERIC_MEMOIZATION
8,HOSTILE_PRIME_THRASH,five-prime-rotation,BIN_FRONTIER_NOPROP_K,BIN_DIRECT_BEST,4,0,-1,-1,41,144828,false,false,false,GENERIC_CHECKPOINT
8,HOSTILE_PRIME_THRASH,five-prime-rotation,BIN_PRIME_FRONTIER_PROP_K,BIN_DIRECT_BEST,4,0,-1,-1,41,144828,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_PRIME_THRASH,five-prime-rotation,BIN_PRIME_FRONTIER_PROP_K,BIN_CONTENT_ANSWER_LRU_K,4,0,-1,-1,1,1788,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_PRIME_THRASH,five-prime-rotation,BIN_PRIME_FRONTIER_PROP_K,BIN_FRONTIER_NOPROP_K,4,0,0,0,0,0,true,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_PRIME_THRASH,five-prime-rotation,BIN_PRIME_FRONTIER_SPEC_B1_K,BIN_PRIME_FRONTIER_PROP_K,4,1,-1,-1,2,4269,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_PRIME_THRASH,five-prime-rotation,BIN_PRIME_FRONTIER_SPEC_B4_K,BIN_PRIME_FRONTIER_PROP_K,4,4,-1,-1,44,43076,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_MUTATE_AFTER_FILL,fill-then-discard,BIN_CONTENT_ANSWER_LRU_K,BIN_DIRECT_BEST,1,0,-1,-1,12,15102,false,false,false,GENERIC_MEMOIZATION
8,HOSTILE_MUTATE_AFTER_FILL,fill-then-discard,BIN_FRONTIER_NOPROP_K,BIN_DIRECT_BEST,1,0,-1,-1,81,52998,false,false,false,GENERIC_CHECKPOINT
8,HOSTILE_MUTATE_AFTER_FILL,fill-then-discard,BIN_PRIME_FRONTIER_PROP_K,BIN_DIRECT_BEST,1,0,-1,-1,81,52998,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_MUTATE_AFTER_FILL,fill-then-discard,BIN_PRIME_FRONTIER_PROP_K,BIN_CONTENT_ANSWER_LRU_K,1,0,-1,-1,69,37896,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_MUTATE_AFTER_FILL,fill-then-discard,BIN_PRIME_FRONTIER_PROP_K,BIN_FRONTIER_NOPROP_K,1,0,0,0,0,0,true,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_MUTATE_AFTER_FILL,fill-then-discard,BIN_PRIME_FRONTIER_SPEC_B1_K,BIN_PRIME_FRONTIER_PROP_K,1,1,-1,-1,72,62507,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_MUTATE_AFTER_FILL,fill-then-discard,BIN_PRIME_FRONTIER_SPEC_B4_K,BIN_PRIME_FRONTIER_PROP_K,1,4,-1,-1,1804,1323316,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_MUTATE_AFTER_FILL,fill-then-discard,BIN_CONTENT_ANSWER_LRU_K,BIN_DIRECT_BEST,2,0,3,3,-700,-469998,true,true,false,GENERIC_MEMOIZATION
8,HOSTILE_MUTATE_AFTER_FILL,fill-then-discard,BIN_FRONTIER_NOPROP_K,BIN_DIRECT_BEST,2,0,-1,-1,81,106601,false,false,false,GENERIC_CHECKPOINT
8,HOSTILE_MUTATE_AFTER_FILL,fill-then-discard,BIN_PRIME_FRONTIER_PROP_K,BIN_DIRECT_BEST,2,0,-1,-1,81,106601,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_MUTATE_AFTER_FILL,fill-then-discard,BIN_PRIME_FRONTIER_PROP_K,BIN_CONTENT_ANSWER_LRU_K,2,0,-1,-1,781,576599,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_MUTATE_AFTER_FILL,fill-then-discard,BIN_PRIME_FRONTIER_PROP_K,BIN_FRONTIER_NOPROP_K,2,0,0,0,0,0,true,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_MUTATE_AFTER_FILL,fill-then-discard,BIN_PRIME_FRONTIER_SPEC_B1_K,BIN_PRIME_FRONTIER_PROP_K,2,1,-1,-1,72,90416,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_MUTATE_AFTER_FILL,fill-then-discard,BIN_PRIME_FRONTIER_SPEC_B4_K,BIN_PRIME_FRONTIER_PROP_K,2,4,-1,-1,1804,1468620,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_MUTATE_AFTER_FILL,fill-then-discard,BIN_CONTENT_ANSWER_LRU_K,BIN_DIRECT_BEST,4,0,3,3,-700,-431904,true,true,false,GENERIC_MEMOIZATION
8,HOSTILE_MUTATE_AFTER_FILL,fill-then-discard,BIN_FRONTIER_NOPROP_K,BIN_DIRECT_BEST,4,0,-1,-1,81,216348,false,false,false,GENERIC_CHECKPOINT
8,HOSTILE_MUTATE_AFTER_FILL,fill-then-discard,BIN_PRIME_FRONTIER_PROP_K,BIN_DIRECT_BEST,4,0,-1,-1,81,216348,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_MUTATE_AFTER_FILL,fill-then-discard,BIN_PRIME_FRONTIER_PROP_K,BIN_CONTENT_ANSWER_LRU_K,4,0,-1,-1,781,648252,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_MUTATE_AFTER_FILL,fill-then-discard,BIN_PRIME_FRONTIER_PROP_K,BIN_FRONTIER_NOPROP_K,4,0,0,0,0,0,true,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_MUTATE_AFTER_FILL,fill-then-discard,BIN_PRIME_FRONTIER_SPEC_B1_K,BIN_PRIME_FRONTIER_PROP_K,4,1,-1,-1,72,147557,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_MUTATE_AFTER_FILL,fill-then-discard,BIN_PRIME_FRONTIER_SPEC_B4_K,BIN_PRIME_FRONTIER_PROP_K,4,4,-1,-1,1425,1472144,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_SPECULATION_POISON,request-last-prime-only,BIN_CONTENT_ANSWER_LRU_K,BIN_DIRECT_BEST,1,0,-1,-1,54,49126,false,false,false,GENERIC_MEMOIZATION
8,HOSTILE_SPECULATION_POISON,request-last-prime-only,BIN_FRONTIER_NOPROP_K,BIN_DIRECT_BEST,1,0,-1,-1,128,84096,false,false,false,GENERIC_CHECKPOINT
8,HOSTILE_SPECULATION_POISON,request-last-prime-only,BIN_PRIME_FRONTIER_PROP_K,BIN_DIRECT_BEST,1,0,-1,-1,128,84096,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_SPECULATION_POISON,request-last-prime-only,BIN_PRIME_FRONTIER_PROP_K,BIN_CONTENT_ANSWER_LRU_K,1,0,-1,-1,74,34970,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_SPECULATION_POISON,request-last-prime-only,BIN_PRIME_FRONTIER_PROP_K,BIN_FRONTIER_NOPROP_K,1,0,0,0,0,0,true,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_SPECULATION_POISON,request-last-prime-only,BIN_PRIME_FRONTIER_SPEC_B1_K,BIN_PRIME_FRONTIER_PROP_K,1,1,-1,-1,712,523599,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_SPECULATION_POISON,request-last-prime-only,BIN_PRIME_FRONTIER_SPEC_B4_K,BIN_PRIME_FRONTIER_PROP_K,1,4,-1,-1,2791,2048640,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_SPECULATION_POISON,request-last-prime-only,BIN_CONTENT_ANSWER_LRU_K,BIN_DIRECT_BEST,2,0,-1,-1,54,105387,false,false,false,GENERIC_MEMOIZATION
8,HOSTILE_SPECULATION_POISON,request-last-prime-only,BIN_FRONTIER_NOPROP_K,BIN_DIRECT_BEST,2,0,-1,-1,128,169152,false,false,false,GENERIC_CHECKPOINT
8,HOSTILE_SPECULATION_POISON,request-last-prime-only,BIN_PRIME_FRONTIER_PROP_K,BIN_DIRECT_BEST,2,0,-1,-1,128,169152,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_SPECULATION_POISON,request-last-prime-only,BIN_PRIME_FRONTIER_PROP_K,BIN_CONTENT_ANSWER_LRU_K,2,0,-1,-1,74,63765,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_SPECULATION_POISON,request-last-prime-only,BIN_PRIME_FRONTIER_PROP_K,BIN_FRONTIER_NOPROP_K,2,0,0,0,0,0,true,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_SPECULATION_POISON,request-last-prime-only,BIN_PRIME_FRONTIER_SPEC_B1_K,BIN_PRIME_FRONTIER_PROP_K,2,1,-1,-1,712,587834,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_SPECULATION_POISON,request-last-prime-only,BIN_PRIME_FRONTIER_SPEC_B4_K,BIN_PRIME_FRONTIER_PROP_K,2,4,-1,-1,2791,2280329,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_SPECULATION_POISON,request-last-prime-only,BIN_CONTENT_ANSWER_LRU_K,BIN_DIRECT_BEST,4,0,-1,-1,54,220576,false,false,false,GENERIC_MEMOIZATION
8,HOSTILE_SPECULATION_POISON,request-last-prime-only,BIN_FRONTIER_NOPROP_K,BIN_DIRECT_BEST,4,0,-1,-1,128,343296,false,false,false,GENERIC_CHECKPOINT
8,HOSTILE_SPECULATION_POISON,request-last-prime-only,BIN_PRIME_FRONTIER_PROP_K,BIN_DIRECT_BEST,4,0,-1,-1,128,343296,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_SPECULATION_POISON,request-last-prime-only,BIN_PRIME_FRONTIER_PROP_K,BIN_CONTENT_ANSWER_LRU_K,4,0,-1,-1,74,122720,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_SPECULATION_POISON,request-last-prime-only,BIN_PRIME_FRONTIER_PROP_K,BIN_FRONTIER_NOPROP_K,4,0,0,0,0,0,true,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_SPECULATION_POISON,request-last-prime-only,BIN_PRIME_FRONTIER_SPEC_B1_K,BIN_PRIME_FRONTIER_PROP_K,4,1,-1,-1,712,719349,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_SPECULATION_POISON,request-last-prime-only,BIN_PRIME_FRONTIER_SPEC_B4_K,BIN_PRIME_FRONTIER_PROP_K,4,4,-1,-1,2791,2754690,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_BOUNDARY_FAILURE,zero-one-max-overflow-alias,BIN_CONTENT_ANSWER_LRU_K,BIN_DIRECT_BEST,1,0,-1,-1,4,3504,false,false,false,GENERIC_MEMOIZATION
8,HOSTILE_BOUNDARY_FAILURE,zero-one-max-overflow-alias,BIN_FRONTIER_NOPROP_K,BIN_DIRECT_BEST,1,0,-1,-1,8,5256,false,false,false,GENERIC_CHECKPOINT
8,HOSTILE_BOUNDARY_FAILURE,zero-one-max-overflow-alias,BIN_PRIME_FRONTIER_PROP_K,BIN_DIRECT_BEST,1,0,-1,-1,8,5256,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_BOUNDARY_FAILURE,zero-one-max-overflow-alias,BIN_PRIME_FRONTIER_PROP_K,BIN_CONTENT_ANSWER_LRU_K,1,0,-1,-1,4,1752,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_BOUNDARY_FAILURE,zero-one-max-overflow-alias,BIN_PRIME_FRONTIER_PROP_K,BIN_FRONTIER_NOPROP_K,1,0,0,0,0,0,true,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_BOUNDARY_FAILURE,zero-one-max-overflow-alias,BIN_PRIME_FRONTIER_SPEC_B1_K,BIN_PRIME_FRONTIER_PROP_K,1,1,-1,-1,62,47518,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_BOUNDARY_FAILURE,zero-one-max-overflow-alias,BIN_PRIME_FRONTIER_SPEC_B4_K,BIN_PRIME_FRONTIER_PROP_K,1,4,-1,-1,128,95932,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_BOUNDARY_FAILURE,zero-one-max-overflow-alias,BIN_CONTENT_ANSWER_LRU_K,BIN_DIRECT_BEST,2,0,-1,-1,4,7048,false,false,false,GENERIC_MEMOIZATION
8,HOSTILE_BOUNDARY_FAILURE,zero-one-max-overflow-alias,BIN_FRONTIER_NOPROP_K,BIN_DIRECT_BEST,2,0,-1,-1,8,10572,false,false,false,GENERIC_CHECKPOINT
8,HOSTILE_BOUNDARY_FAILURE,zero-one-max-overflow-alias,BIN_PRIME_FRONTIER_PROP_K,BIN_DIRECT_BEST,2,0,-1,-1,8,10572,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_BOUNDARY_FAILURE,zero-one-max-overflow-alias,BIN_PRIME_FRONTIER_PROP_K,BIN_CONTENT_ANSWER_LRU_K,2,0,-1,-1,4,3524,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_BOUNDARY_FAILURE,zero-one-max-overflow-alias,BIN_PRIME_FRONTIER_PROP_K,BIN_FRONTIER_NOPROP_K,2,0,0,0,0,0,true,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_BOUNDARY_FAILURE,zero-one-max-overflow-alias,BIN_PRIME_FRONTIER_SPEC_B1_K,BIN_PRIME_FRONTIER_PROP_K,2,1,-1,-1,61,66129,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_BOUNDARY_FAILURE,zero-one-max-overflow-alias,BIN_PRIME_FRONTIER_SPEC_B4_K,BIN_PRIME_FRONTIER_PROP_K,2,4,-1,-1,127,119859,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_BOUNDARY_FAILURE,zero-one-max-overflow-alias,BIN_CONTENT_ANSWER_LRU_K,BIN_DIRECT_BEST,4,0,-1,-1,4,14304,false,false,false,GENERIC_MEMOIZATION
8,HOSTILE_BOUNDARY_FAILURE,zero-one-max-overflow-alias,BIN_FRONTIER_NOPROP_K,BIN_DIRECT_BEST,4,0,-1,-1,8,21456,false,false,false,GENERIC_CHECKPOINT
8,HOSTILE_BOUNDARY_FAILURE,zero-one-max-overflow-alias,BIN_PRIME_FRONTIER_PROP_K,BIN_DIRECT_BEST,4,0,-1,-1,8,21456,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_BOUNDARY_FAILURE,zero-one-max-overflow-alias,BIN_PRIME_FRONTIER_PROP_K,BIN_CONTENT_ANSWER_LRU_K,4,0,-1,-1,4,7152,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_BOUNDARY_FAILURE,zero-one-max-overflow-alias,BIN_PRIME_FRONTIER_PROP_K,BIN_FRONTIER_NOPROP_K,4,0,0,0,0,0,true,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_BOUNDARY_FAILURE,zero-one-max-overflow-alias,BIN_PRIME_FRONTIER_SPEC_B1_K,BIN_PRIME_FRONTIER_PROP_K,4,1,-1,-1,61,105130,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_BOUNDARY_FAILURE,zero-one-max-overflow-alias,BIN_PRIME_FRONTIER_SPEC_B4_K,BIN_PRIME_FRONTIER_PROP_K,4,4,-1,-1,127,169744,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_GENERATION_WRAP,full-flush-before-tag-reuse,BIN_CONTENT_ANSWER_LRU_K,BIN_DIRECT_BEST,1,0,-1,-1,2,1752,false,false,false,GENERIC_MEMOIZATION
8,HOSTILE_GENERATION_WRAP,full-flush-before-tag-reuse,BIN_FRONTIER_NOPROP_K,BIN_DIRECT_BEST,1,0,-1,-1,259,114318,false,false,false,GENERIC_CHECKPOINT
8,HOSTILE_GENERATION_WRAP,full-flush-before-tag-reuse,BIN_PRIME_FRONTIER_PROP_K,BIN_DIRECT_BEST,1,0,-1,-1,259,114318,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_GENERATION_WRAP,full-flush-before-tag-reuse,BIN_PRIME_FRONTIER_PROP_K,BIN_CONTENT_ANSWER_LRU_K,1,0,-1,-1,257,112566,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_GENERATION_WRAP,full-flush-before-tag-reuse,BIN_PRIME_FRONTIER_PROP_K,BIN_FRONTIER_NOPROP_K,1,0,0,0,0,0,true,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_GENERATION_WRAP,full-flush-before-tag-reuse,BIN_PRIME_FRONTIER_SPEC_B1_K,BIN_PRIME_FRONTIER_PROP_K,1,1,-1,-1,2808,2060295,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_GENERATION_WRAP,full-flush-before-tag-reuse,BIN_PRIME_FRONTIER_SPEC_B4_K,BIN_PRIME_FRONTIER_PROP_K,1,4,-1,-1,11308,8294932,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_GENERATION_WRAP,full-flush-before-tag-reuse,BIN_CONTENT_ANSWER_LRU_K,BIN_DIRECT_BEST,2,0,-1,-1,2,3524,false,false,false,GENERIC_MEMOIZATION
8,HOSTILE_GENERATION_WRAP,full-flush-before-tag-reuse,BIN_FRONTIER_NOPROP_K,BIN_DIRECT_BEST,2,0,-1,-1,259,229941,false,false,false,GENERIC_CHECKPOINT
8,HOSTILE_GENERATION_WRAP,full-flush-before-tag-reuse,BIN_PRIME_FRONTIER_PROP_K,BIN_DIRECT_BEST,2,0,-1,-1,259,229941,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_GENERATION_WRAP,full-flush-before-tag-reuse,BIN_PRIME_FRONTIER_PROP_K,BIN_CONTENT_ANSWER_LRU_K,2,0,-1,-1,257,226417,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_GENERATION_WRAP,full-flush-before-tag-reuse,BIN_PRIME_FRONTIER_PROP_K,BIN_FRONTIER_NOPROP_K,2,0,0,0,0,0,true,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_GENERATION_WRAP,full-flush-before-tag-reuse,BIN_PRIME_FRONTIER_SPEC_B1_K,BIN_PRIME_FRONTIER_PROP_K,2,1,-1,-1,2808,2287554,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_GENERATION_WRAP,full-flush-before-tag-reuse,BIN_PRIME_FRONTIER_SPEC_B4_K,BIN_PRIME_FRONTIER_PROP_K,2,4,-1,-1,11308,9205740,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_GENERATION_WRAP,full-flush-before-tag-reuse,BIN_CONTENT_ANSWER_LRU_K,BIN_DIRECT_BEST,4,0,-1,-1,2,7152,false,false,false,GENERIC_MEMOIZATION
8,HOSTILE_GENERATION_WRAP,full-flush-before-tag-reuse,BIN_FRONTIER_NOPROP_K,BIN_DIRECT_BEST,4,0,-1,-1,259,466668,false,false,false,GENERIC_CHECKPOINT
8,HOSTILE_GENERATION_WRAP,full-flush-before-tag-reuse,BIN_PRIME_FRONTIER_PROP_K,BIN_DIRECT_BEST,4,0,-1,-1,259,466668,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_GENERATION_WRAP,full-flush-before-tag-reuse,BIN_PRIME_FRONTIER_PROP_K,BIN_CONTENT_ANSWER_LRU_K,4,0,-1,-1,257,459516,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_GENERATION_WRAP,full-flush-before-tag-reuse,BIN_PRIME_FRONTIER_PROP_K,BIN_FRONTIER_NOPROP_K,4,0,0,0,0,0,true,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_GENERATION_WRAP,full-flush-before-tag-reuse,BIN_PRIME_FRONTIER_SPEC_B1_K,BIN_PRIME_FRONTIER_PROP_K,4,1,-1,-1,2808,2752845,false,false,false,GENERIC_OR_UNATTRIBUTED
8,HOSTILE_GENERATION_WRAP,full-flush-before-tag-reuse,BIN_PRIME_FRONTIER_SPEC_B4_K,BIN_PRIME_FRONTIER_PROP_K,4,4,-1,-1,11289,11055744,false,false,false,GENERIC_OR_UNATTRIBUTED
